No,Web Site,Website IP Address,Web Hosting Company / IP Owner,Web Hosting / Server IP Location,Web Hosting City,World Site Popular Rating,Category (Coma seperated),Tags,Contact Email (Coma seperated),SIte Name,Meta Desctiption of Site,Website Screenshot URL (1280X888)
5746,riondouglasgifts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,121",,,,,,
5747,rivalboxing.us,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,134",,,,,,
5748,robinsconfections.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,183",,,,,,
5749,romulis.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,237",,,,,,
5750,roosterfin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,246",,,,,,
5751,rosemaryhallgarten.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,257",,,,,,
5752,rushvapor.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,325",,,,,,
5753,ryleeandcru.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,354",,,,,,
5754,sadiesstickers.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,369",,,,,,
5755,sadtruthsupply.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,370",,,,,,
5756,savekhaki.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,507",,,,,,
5757,savorbeauty.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,514","Beauty,",,,,,
5758,sensacalm.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,723",,,,,,
5759,sensorymoon.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,729",,,,,,
5760,seventishop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,758","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5761,shart.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,821",,,,,,
5762,sherpapencovers.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,852",,,,,,
5763,shopamritbrar.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,886","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5764,shopbandg.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,889","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5765,shopchurchill.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,891","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5766,shopcutiepiemarzia.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,892","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5767,shopdeep.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,893","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5768,shopelleboutique.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,894","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5769,shopfashionstylist.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,895","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5770,shopofminiatures.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,899","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5771,shoprawcollective.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,905","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5772,shopthemasonjar.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,913","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5773,shoptsperformance.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,914","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5774,shorelinesugars.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,919",,,,,,
5775,silhouettestylez.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 619,973",,,,,,
5776,simplysoothing.net,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,003",,,,,,
5777,sketchymedical.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,042",,,,,,
5778,skreened.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,050",,,,,,
5779,skystreamx.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,066",,,,,,
5780,sleepletics.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,079","Sleep & Bedding,",,,,,
5781,smallbatchdetroit.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,096",,,,,,
5782,smartypawshealth.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,116",,,,,,
5783,smokeandvape.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,137","Other,",,,,,
5784,smudgeink.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,150",,,,,,
5785,soapdistillery.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,170",,,,,,
5786,sockasaur.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,191",,,,,,
5787,solfireclothing.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,209","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5788,soliteboots.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,211",,,,,,
5789,solosix.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,216",,,,,,
5790,soundman.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,254",,,,,,
5791,souslelit.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,259",,,,,,
5792,southernmarsh.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,276",,,,,,
5793,sparta-games.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,314","Gaming,",,,,,
5794,spinellikilcollin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,347",,,,,,
5795,spirittats.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,351",,,,,,
5796,squareguard.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,395",,,,,,
5797,squidindustries.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,396",,,,,,
5798,stackstcoffee.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,421",,,,,,
5799,starrsguitars.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,458",,,,,,
5800,startplanner.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,462",,,,,,
5801,streetsole.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,596",,,,,,
5802,strut-this.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,609",,,,,,
5803,stugazi.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,623",,,,,,
5804,sufimagic.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,652",,,,,,
5805,summithifi.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,670",,,,,,
5806,superunofficial.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,713",,,,,,
5807,survivalboxes.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,736",,,,,,
5808,susato.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,739",,,,,,
5809,swaggsauce.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,760",,,,,,
5810,sweetlaurel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,773",,,,,,
5811,sweetleafcoffee.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,774",,,,,,
5812,swiglife.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,786",,,,,,
5813,talkingoutofturnwholesale.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,866",,,,,,
5814,tatski.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,911",,,,,,
5815,taylorwolfeshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,920","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5816,tddisplays.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 620,950",,,,,,
5817,teezeme.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,007",,,,,,
5818,teressafoglia.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,047",,,,,,
5819,gooddogpeople.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,059",,,,,,
5820,theawesomestuff.shop,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,126","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5821,thefastreligion.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,206",,,,,,
5822,thegemshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,223","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5823,theglowstrobe.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,227",,,,,,
5824,thegoddessbox.org,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,228",,,,,,
5825,thehandmadecyclist.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,243",,,,,,
5826,theimagingworld.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,258",,,,,,
5827,thekeyarmory.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,274",,,,,,
5828,theleggingsroombylonnie.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,288",,,,,,
5829,thelittlegreen.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,293",,,,,,
5830,thepawngeeks.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,338",,,,,,
5831,therecycledcloset.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,367",,,,,,
5832,thetocwatch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,426","Watches,",,,,,
5833,thetribe.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,432",,,,,,
5834,ti22shield.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,516",,,,,,
5835,timbermillsiding.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,539",,,,,,
5836,timetimer.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,548",,,,,,
5837,toakchocolate.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,597",,,,,,
5838,toddland.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,609",,,,,,
5839,tojagrid.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,615",,,,,,
5840,tomboytoes.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,621",,,,,,
5841,topmadden.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,652",,,,,,
5842,totoroast.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,673",,,,,,
5843,trainlife.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,739",,,,,,
5844,truepassionstyles.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,877",,,,,,
5845,tulliani.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,919",,,,,,
5846,twingocarrier.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,961","Other,",,,,,
5847,twistercake.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 621,965",,,,,,
5848,unionrosepdx.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,050",,,,,,
5849,uniqgadgets.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,051",,,,,,
5850,upyourfanny.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,092",,,,,,
5851,urbangeneralstore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,094",,,,,,
5852,urbanmarketdsm.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,096",,,,,,
5853,valleyrainmedical.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,186",,,,,,
5854,vanguardhobby.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,201",,,,,,
5855,vapecaviar.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,210","Other,",,,,,
5856,vbeltguys.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,225",,,,,,
5857,vectoroffroad.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,236",,,,,,
5858,ventilable.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,255",,,,,,
5859,victorypatterns.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,302",,,,,,
5860,vieactivewear.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,308",,,,,,
5861,vintagefashioncle.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,335",,,,,,
5862,vintagewholesalestore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,338",,,,,,
5863,vipersocial.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,345",,,,,,
5864,vmcchineseparts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,404",,,,,,
5865,vogrinandthorman.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,406",,,,,,
5866,vorsospin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,422",,,,,,
5867,wallshoppe.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,465","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5868,wasserstein-home.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,495","Home & Garden,",,,,,
5869,wavequeen.shop,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,516","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5870,wendiland.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,595",,,,,,
5871,westmorebeauty.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,632","Beauty,",,,,,
5872,wickedcutz.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,694",,,,,,
5873,wildoutdoorapparel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,706",,,,,,
5874,willandivey.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,714",,,,,,
5875,wineonsale.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,738",,,,,,
5876,wooxifi.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,820",,,,,,
5877,worldclassluxuryusa.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,835",,,,,,
5878,wyeth.nyc,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,885",,,,,,
5879,wynwoodshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,887","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5880,yeehawcowboy.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 622,945",,,,,,
5881,yumbutter.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,020",,,,,,
5882,zapbest.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,037",,,,,,
5883,zhennymph.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,061",,,,,,
5884,zo-co.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,072",,,,,,
5885,zwaveoutlet.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,092",,,,,,
5886,50-50.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,157","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5887,babyboofashion.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,209","Baby Products,",,,,,
5888,classiccarleds.co.uk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,258","Other,",,,,,
5889,corsets-au.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,275",,,,,,
5890,danceandplay.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,285",,,,,,
5891,fanaticschoice.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,321",,,,,,
5892,gems.online,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,347",,,,,,
5893,giftthispresent.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,350",,,,,,
5894,ioco.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,387",,,,,,
5895,luvostore.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,427",,,,,,
5896,makfitness.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,432",,,,,,
5897,mosmannaustralia.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,453",,,,,,
5898,mountainequipment.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,454",,,,,,
5899,naturalnecessity.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,465",,,,,,
5900,oliversrealfood.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,481","Food & Drink,",,,,,
5901,outrageousowl.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,490",,,,,,
5902,pandoradesigns.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,495",,,,,,
5903,petrainer.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,503",,,,,,
5904,petzyo.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,504",,,,,,
5905,pictclothing.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,508","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5906,scubadiving.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,550",,,,,,
5907,sillywillyscraft.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,560",,,,,,
5908,tableculture.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,591","Home & Garden,",,,,,
5909,thatssofetch.co.nz,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,599",,,,,,
5910,thatssofetch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,600",,,,,,
5911,thehealthyhousehold.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,605",,,,,,
5912,trainerhub.net.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,619",,,,,,
5913,uo.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,626",,,,,,
5914,rockingvibe.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,919",,,,,,
5915,todaywithchrist.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,925",,,,,,
5916,supplements.co.nz,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 623,995",,,,,,
5917,cajiso.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,050",,,,,,
5918,enextype.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,102",,,,,,
5919,gearlympics.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,126",,,,,,
5920,heyilikewow.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,151",,,,,,
5921,sole-protector.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,320",,,,,,
5922,trbzr.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,352",,,,,,
5923,velovehk.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,364",,,,,,
5924,wildflowerdesigns.in,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,375",,,,,,
5925,youvimi.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,508",,,,,,
5926,noveone.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 624,766",,,,,,
5927,worldofwool.co.uk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,011",,,,,,
5928,samika.co.za,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,180",,,,,,
5929,moolau.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,269",,,,,,
5930,recordpusher.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,278",,,,,,
5931,s9shop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,281","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5932,satana.dk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,283",,,,,,
5933,pdpaola.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,367",,,,,,
5934,brushking.org,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,463",,,,,,
5935,phoenixandroidradios.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,468",,,,,,
5936,wondermakershop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,722","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5937,dermae.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 625,991",,,,,,
5938,aavalabs.eu,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 626,144",,,,,,
5939,altiplanoinsulation.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 626,512",,,,,,
5940,asp-usa.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 626,893",,,,,,
5941,beegut.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 627,380",,,,,,
5942,bettercables.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 627,514",,,,,,
5943,bodyip-nutrition.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 627,780",,,,,,
5944,cerascreen.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 628,297",,,,,,
5945,colloseumshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 628,521","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5946,conniesfashionvault.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 628,579",,,,,,
5947,cremadecafe.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 628,653",,,,,,
5948,cyberdata.net,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 628,704",,,,,,
5949,dogs-heart.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 629,279",,,,,,
5950,einlage.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 629,643",,,,,,
5951,elevate.berlin,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 629,730",,,,,,
5952,elewraps.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 629,731",,,,,,
5953,everythingtruckparts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 630,008",,,,,,
5954,fotoref.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 630,629",,,,,,
5955,genialbau.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 631,045",,,,,,
5956,gofreeconcepts.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 631,280",,,,,,
5957,halochic.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 631,579",,,,,,
5958,kpopessentials.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 633,314",,,,,,
5959,krawattenwelt.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 633,339",,,,,,
5960,kunst-online.me,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 633,439",,,,,,
5961,lanalu.ch,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 633,534",,,,,,
5962,lcfspecial.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 633,630",,,,,,
5963,leesa.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 633,687",,,,,,
5964,lostine.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 633,975",,,,,,
5965,mmaapparel.co.uk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 634,779",,,,,,
5966,nine-pet.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 635,417",,,,,,
5967,nyaoutfitters.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 635,542",,,,,,
5968,oaktreesupplies.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 635,556",,,,,,
5969,ontaria.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 635,724",,,,,,
5970,prancly.shop,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 636,477","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5971,purelei.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 636,674",,,,,,
5972,redsailmarine.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 636,950",,,,,,
5973,rotholz-store.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 637,283",,,,,,
5974,ruffandtumbledogcoats.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 637,330",,,,,,
5975,selfcervix.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 637,791",,,,,,
5976,shopemco.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 637,933","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5977,shopstands.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 637,940","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5978,slotpack.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 638,060",,,,,,
5979,steiger-naturals.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 638,509",,,,,,
5980,supplementwarfare.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 638,778",,,,,,
5981,topbien.net,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 639,379",,,,,,
5982,trainplan.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 639,439",,,,,,
5983,trendykueche.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 639,491",,,,,,
5984,vapegeek.co.uk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 639,846","Other,",,,,,
5985,viralvisionshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 640,043","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
5986,yummysport.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 640,949",,,,,,
5987,cher-mere.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 641,138",,,,,,
5988,gilbertrugbycanada.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 641,149",,,,,,
5989,incaltamintebrand.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 641,535","Womens Clothing, Watches, Jewellery, Shoes,",,,,,
5990,luxextravagance.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 641,544",,,,,,
5991,tubshroom.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 641,951",,,,,,
